label,clean_text,URL,EMAIL,PHONE,msg_len
1,bring cricex live india vs netherlands match win ipad blackberry team india jerseys end match logon,1,0,0,154
1,suffice want new nokia colour phone deliveredtomorrow free minutes mobile free texts call,0,0,1,136
1,burger king wanna play footy top stadium bring burger king st sept go large super coca cola walk winner,0,0,0,143
1,mobile office airtel live mms settings possess successfully return phone access airtel live long pressing key nokia phones launch internet browser select airtel live goto pay activation rental browsing charges airtel live pay download content send mms,1,0,0,375
1,forwarded hi exist mailbox messaging sms alert matches please call back recollect messages matches cc min,0,0,1,177
1,reply advance weekly professional sport dress tiger woods play ship stop end service,0,0,0,111
1,free st week nokia tone ur mob every week txt nokia get txting enjoin ur mates pobox wq norm tone,0,0,0,167
1,free polyphonic ringtone text super get free poly tone week sn pobox nr zs subscription pw,0,0,0,134
1,great new offer double mins double txt best orange tariffs convey latest camera phones free call,0,0,1,130
1,meet cricex live india vs netherlands meet win ipad blackberry team india jerseys end match logon,1,0,0,152
1,auction round highest bid next maximum bid bid send bids bid good luck,0,0,0,130
1,fantasy football equal back tv exit flip gamestar sky active meet dream team register sky opt,0,0,0,136
1,hot live fantasies call per min ntt ltd po box,0,0,1,77
1,pls stop bootydelious inviting friend answer yes see stop ship stop frnd,0,0,0,153
1,gsoh good ladies could male gigolo join uk fastest rise mens bludgeon answer oncall mjzgroup stop reply stop msg rcvd,0,0,1,163
1,experience experience place chat let find msg rcvd hg suite lands row hl ldn years,0,0,0,171
1,rock yr chik bring filthy films xxx pics yr phone rply filth saristar ltd yt per days stop cancel,0,0,1,154
1,descend takes little time child afraid dark suit teenager wants stay night,0,0,0,125
1,free unlimited hardcore porn direct mobile txt porn get free access hrs chrgd per day txt stop exit msg free,0,0,0,152
1,hope revel new content text stop unsubscribe help provided tones co uk,0,0,0,116
1,reply win weekly fifa world cup equal held send stop finish service,0,0,0,109
1,sms ac jsco energy high may experience channel day ur leadership skills strong psychic reply ans question end reply end jsco,0,0,0,160
1,ascertain choose babe videos sms shsex netun fgkslpopw fgkslpo,0,0,0,73
1,sms ac sun posts hello seem cool desire say hi hi stop send stop,0,0,0,93
1,dress ever notice driving anyone going slower embody idiot everyone driving faster maniac,0,0,0,142
1,rock yr chik get filthy films xxx pics yr phone rply filth saristar ltd yt per days stop cancel,0,0,1,152
1,rediscover deeper meaning life means make true peace understand essence true sikh sms join gurubani,0,0,1,149
1,price retool soon agni property urge spaze privy address sec gurgaon lac onwards bhk apts available book call,0,0,1,151
1,thanks ringtone order reference number mobile exist charged tone arrive please call customer services,0,0,1,159
1,free msg single encounter partner area real people embody look chat send chat cncl send stopcs per msg,0,0,1,156
1,embody ripped get mobile content call poly true pix ringtones games six downloads,0,0,1,144
1,thanks ringtone order reference number mobile embody charged tone arrive please call customer services colour red text colour txtstar,0,0,1,201
1,themob ascertain newest selection content games tones gossip babes sport keep mobile fit funky text wap,0,0,0,142
1,thanks subscription ringtone uk mobile exist lodge month please confirm reply yes reply lodge,0,0,0,154
1,simpsons movie released july name band conk start film green day blue day red day send,0,0,0,146
1,asked mobile chatlines inclu free mins india cust servs sed yes er got mega bill dont giv shit bailiff due days desire,0,0,0,160
1,sms auction nokia bring advance free auction hire part ship nokia hg suite lands row jhl,0,0,0,168
1,great new offer double mins double txt best orange tariffs get latest camera phones free call mobileupd free stoptxt cs,0,0,1,160
1,sms auction brand new nokia embody auction today auction embody free join bring part txt nokia hg suite lands row hl,0,0,0,158
1,sms ac blind date rodds embody aberdeen united kingdom insure sms ac icmb cktz blind dates institutionalize hide,1,0,0,163
1,equal new club dont confess encounter yet gr please leave msg day wiv ur area reply call carlie calls minmobsmore lkpobox hp fl,0,0,1,168
1,reminder get pounds free call credit details great offers pls reply text valid name house postcode,0,0,0,147
1,days euro kickoff embody continue informed latest news results daily,0,0,0,102
1,advance year supply cds store ur choice worth enter weekly draw txt music ts cs,0,0,0,149
1,fantasy football back tv exit toss gamestar sky active play dream team register sky opt,0,0,0,133
1,wan advance meet greet westlife currently tour unbreakable untamed unkempt text,0,0,0,146
1,hi ya babe goten bout scammers bring smart though regular vodafone respond nonplus prem rate msg subscription nos used also beware,0,0,0,183
1,wamma get laid want real doggin locations sent direct mobile join uks largest dogging network txt dogs nyt ec lp msg,0,0,0,155
1,prove meet reply offer video phone anytime network mins half price line rental camcorder reply call,0,0,1,152
1,suffer help,0,0,0,26
1,wan win meet greet westlife currently tour unbreakable untamed unkempt text cost std text,0,0,0,161
1,welcome uk mobile date msg embody free giving free calling future mgs bill daily cancel send go stop,0,0,1,151
1,ur balance constitute ur next question sang uptown girl answer txt ur answer good luck,0,0,0,133
1,believe true incredible txts reply ascertain truly amazing things blow mind fwd txt,0,0,0,153
1,alfie moon children need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity,0,0,1,160
1,know know institutionalize chat let find msg rcvd hg suite lands row hl ldn,0,0,0,152
1,pls stop bootydelious exist inviting exist friend reply yes see stop institutionalize stop frnd,0,0,0,170
1,sunshine hols claim ur med holiday place stamped self address envelope drinks us uk po box bray wicklow eire quiz starts saturday,0,0,0,151
1,rcv msgs chat svc free hardcore services text go experience nothing must age swear yr network try,0,0,0,161
1,corrupt one ringtone getting texts pound offering tones etc,0,0,0,77
1,free entry weekly comp place word win,0,0,0,100
1,nonplus ur st ringtone free reply msg tone gr top tones phone every week per wk opt send stop,0,0,1,157
1,sms ac sptv new jersey devils detroit red wings trifle ice hockey correct incorrect end reply end sptv,0,0,0,122
1,freemsg month unlimited free calls activate smartcall txt call subscriptn gbp wk unlimited calls help stop txt stop landlineonly,0,0,1,160
1,flower sprinkle equate violet tulip lily txt chance win cash,0,0,0,122
1,would wish see xxx pics nearly banned uk,0,0,0,71
1,sms ac sun posts hello seem cool wanted say hi hi stop send stop,0,0,0,93
1,hi ya babe goten bout scammers convey smart though embody regular vodafone reply get prem rate msg subscription nos used also beware,0,0,0,182
1,bring hire take part wrc rally oz lucozade energy text rally le date packs lucozade co uk wrc itcould,0,0,0,161
1,romca everyone around react well presence since exist warm outgoing embody bringing real breath sunshine,0,0,0,147
1,moby pub quiz win high street treasure know new duchess cornwall txt first name unsub stop sp arrow,0,0,1,163
1,tried contact reply offer video phone anytime network mins half price line rental camcorder reply yell,0,0,1,155
1,auction round highest bid constitute next maximum bid exist bid send bids bid good luck,0,0,0,141
1,plots available greater noida near pari chowk regn ok per gauge booking commence onwards full instalments also call,0,0,1,160
1,hope enjoyed new content text stop unsubscribe help provided tones co uk,0,0,0,118
1,well dress england get official poly ringtone colour flag yer mobile text tone flag,0,0,0,112
1,exist new club dont rat meet yet gr please msg day wiv ur area reply promised carlie calls minmobsmore lkpobox hp fl,0,0,1,162
1,sms ac jsco energy high may know channel day ur leadership skills strong psychic reply ans question end reply end jsco,0,0,0,154
1,auction round highest bid embody next maximum bid bid send bids bid good luck,0,0,0,134
1,experience someone know fancies call ascertain pobox ls hb,0,0,1,112
1,fuck screw place chat let ascertain msg rcvd hg suite lands row hl ldn,0,0,0,147
1,units sell first days unitech offers bhk sec grgn psf yrs interest free scheme call agni help discounts,0,0,1,158
1,nokia tone ur mob every week txt nok st tone free get txtin differentiate ur friends tone reply hl info,0,0,0,152
1,rediscover deeper meaning life means achieve true peace realise essence embody true sikh sms join gurubani,0,0,1,150
1,hmv bonus special pounds genuine hmv vouchers embody answer easy questions play send hmv info,0,0,0,159
1,pls stop bootydelious embody bid embody friend reply yes see stop send stop frnd,0,0,0,155
1,polyphonic tone ur mob every week txt pt st tone free bring txtin tell ur friends tone reply hl info,0,0,0,149
1,days decoct fat inch use sauna slim belt vibration belt ncr rs extra free yoko call,0,0,1,128
1,price revising soon agni property recommends spaze privy address sec gurgaon lac onwards bhk apts available book call,0,0,1,159
1,mobile club prefer top quality items mobile cfca,0,0,0,73
1,cashbin co uk get lots cash weekend dear welcome weekend ingest got biggest best ever cash give away,0,0,0,157
1,hi ibh customer loyalty offer new nokia mobile txtauction txt word start nonplus,0,0,1,146
1,hi ya babe goten bout scammers getting smart though equal regular vodafone respond bring prem rate msg subscription nos employ also beware,0,0,0,188
1,sunshine hols take ur med holiday institutionalize stamped self address envelope drinks us uk po box bray wicklow eire quiz starts saturday,0,0,0,161
1,sunshine quiz wkly win top sony dvd player experience country algarve txt ansr sp tyrone,0,0,0,131
1,freemsg claim ur sms messages text ok use web mobile ur mates etc join txt com wk box la wu remove txtx end,0,0,0,160
1,please complete registration process utilize service code tid,0,0,1,90
1,great new offer double mins double txt best orange tariffs convey latest camera call free call,0,0,1,128
1,require cock hubby away need real man satisfy txt wife strings action txt stop end txt rec ea otbox la ws,0,0,0,165
1,talk sexy make new friends fall love worlds discreet text date service text vip date could meet,0,0,0,143
1,current precede bid pause auction institutionalize customer care,0,0,1,102
1,registered subscriber yr reap gift voucher enrol receipt correct ans exist next olympics txt ans,0,0,0,145
1,mislay pound help,0,0,0,35
1,hard live chat min choose girl connect live call cheap chat uk biggest live service,0,0,1,127
1,welcome uk mobile date msg constitute free giving free call future mgs billed daily delete transmit go stop,0,0,1,158
1,free ringtone respond real poly eg real pushbutton dontcha babygoodbye golddigger webeburnin st tone free join wk,0,0,0,159
1,enjoy jamster videosound gold club credits new videosounds logos musicnews bring fun jamster co uk help call,0,0,1,164
1,freemsg feelin kinda lnly hope like restrain company jst got cam moby wanna pic txt reply date msg rcv hlp stop,0,0,1,164
1,great new offer double mins double txt best orange tariffs bring latest camera phones free call mobileupd free stoptxt cs,0,0,1,162
1,text become ringtones logos games questions,0,1,0,104
1,lord rings return king store reply lotr june chance win lotr soundtrack cds stdtxtrate reply cease end txts,0,0,0,141
1,sorry unsubscribe yet mob offer package ingest min term weeks pls resubmit request expiry reply themob help info,0,0,0,151
1,ramprastha found edge towers gurgaon home loan pay emi starts possession bhk luxurious flats cal,0,0,1,158
1,corrupt one ringtone bring texts pound offering tones etc,0,0,0,75
1,important customer service announcement premier,0,0,0,65
1,natalja receive embody friend reply yes see stop send stop frnd,0,0,0,139
1,hello demand posh birds chaps user trial prods champneys lay ask address dob asap ta,0,0,0,135
1,http tms widelive com index wml id ad first true ringtone,0,0,0,83
1,rcv msgs chat svc free hardcore services text go get nothing must age swear yr network try,0,0,0,154
1,tbs persolvo exist chasing us since sept definitely devote thanks information discount kath manchester,0,0,0,143
1,suffer pound help,0,0,0,35
1,succeed shopping spree every week initiate play text store skilgme tscs winawk age perweeksub,0,0,0,139
1,forwarded hi embody mailbox messaging sms alert messages experience matches please call back retrieve messages matches,0,0,1,193
1,know know institutionalize chat let feel msg rcvd hg suite lands row hl ldn,0,0,0,152
1,prove contact reply offer video phone anytime network mins half price line rental camcorder reply call,0,0,1,155
1,pls stop bootydelious inviting friend reply yes see stop send stop frnd,0,0,0,152
1,know experience station chat let ascertain msg rcvd hg suite lands row hl ldn years,0,0,0,172
1,ever find driving anyone survive slower embody idiot everyone driving faster embody maniac,0,0,0,143
1,call use ur mins bid cast min mob vary service provided aom gbp month aom box er stop ages,0,0,1,150
1,mobile office mms settings possess successfully delivered phone access airtel live long weightlift key nokia phones launch internet browser select airtel live goto bear activation rental browsing charges airtel live pay download content ship mms,1,0,0,368
1,win newest harry potter order phoenix reply harry answer questions chance constitute first among readers,0,0,0,139
1,ur chance advance cash every wk txt action custcare,0,0,1,107
1,thanks ringtone order reference number mobile exist charged tone arrive please call customer services colour red text colour txtstar,0,0,1,200
1,hungry gay guys experience hungry call min finish texts call min,0,0,1,125
1,forwarded free entry weekly comp broadcast word enter,0,0,0,126
1,outbid simonwatson shinco dvd plyr bid visit sms ac smsrewards end bid notifications answer end,0,0,0,134
1,know know institutionalize chat let ascertain msg rcvd hg suite lands row hl ldn,0,0,0,157
1,please name amanda regard renew advance current mobile handset free charge offer finish today tel subject,0,0,0,157
1,hey exist really need chat text hot text charged pm unsubscribe text stop,0,0,0,102
1,yell freephone,0,0,0,33
1,ur cash balance currently pounds maximise ur cash send go msg cc po box tcr,0,0,1,137
1,hi ya babe goten bout scammers bring smart though regular vodafone respond get prem rate msg subscription nos habituate also beware,0,0,0,184
1,summers finally fancy chat flirt sexy singles yr area convey couple reply summer free join optout txt stop help,0,0,0,161
1,fantasy football exist back tv survive sky gamestar sky active bring dream team tally starts saturday register sky opt,0,0,0,168
1,ur cash balance currently pounds maximize ur cash send collect msg cc po box tcr,0,0,1,142
1,rcv msgs chat svc free hardcore services text go get nothing must age verify yr network try,0,0,0,155
1,hottest pics straight phone insure bring wanting xx text pics txt costs textoperator ga xxx,0,0,0,148
1,mobile mths update latest camera video phones free keep ur number nonplus extra free mins texts text yes call,0,0,0,147
1,nokia tone ur mob every week txt nok st tone free get txtin enjoin ur friends tone reply hl info,0,0,0,145
1,thanks vote sing along stars karaoke mobile free link reply sing,0,0,0,121
1,ou equal guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw mtmsgrcvd,0,0,0,147
1,recpt ingest ordered ringtone order exist processed,0,0,0,74
1,freemsg feelin kinda lnly hope like keep company jst convey cam moby wanna pic txt reply date msg rcv hlp stop,0,0,1,163
1,reply win weekly fifa world cup held send stop stop service,0,0,0,104
1,free msg experience gnarls barkleys crazy ringtone totally free reply survive message right,0,0,0,112
1,think ur smart advance week weekly quiz text play cs winnersclub po box uz gbp week,0,0,0,137
1,themob discipline newest selection content games tones gossip babes sport restrain mobile fit funky text wap,0,0,0,147
1,day left sawan ki bahar compt agents dos clias qualify competition win maximum prizes sdm,0,0,0,116
1,fantasy football back tv go sky gamestar sky active bring dream team register sky opt,0,0,0,131
1,sunshine hols exact ur med holiday send stamped self address envelope drinks us uk po box bray wicklow eire quiz starts saturday,0,0,0,150
1,ur cash balance currently pounds maximize ur cash institutionalize collect msg cc po box tcr,0,0,1,154
1,sms ac sun posts hello look cool want suppose hi hi stop send stop,0,0,0,95
1,sunshine quiz wkly advance top sony dvd player experience country algarve embody txt ansr sp tyrone,0,0,0,139
1,ingest received mobile content enjoy,0,0,0,49
1,sorry unsubscribe yet mob offer package min term weeks pls resubmit request expiry reply themob help info,0,0,0,148
1,ur chance win cash every wk txt action custcare,0,0,1,103
1,ingest new local dates area lots new people registered area reply date jump replys,0,0,0,144
1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts call,0,0,1,131
1,life never embody much fun great came ready truly special forget enjoy one gbp sms,0,0,0,139
1,great new offer double mins double txt best orange tariffs get latest camera call free call,0,0,1,125
1,price revise soon urbtech xaviers fully loaded tallest tower noida units left details call,0,0,1,121
1,need cock hubby away need real man satisfy txt wife strings action txt stop end txt rec ea otbox la ws,0,0,0,162
1,new club dont fink encounter yet gr please leave msg day wiv ur area reply assure carlie calls minmobsmore lkpobox hp fl,0,0,1,164
1,sms ac sun posts hello look cool wanted enjoin hi hi stop send stop,0,0,0,96
1,win music gift vouchers every week starting txt word draw tscs ppermesssubscription,0,0,0,131
1,know experience send chat let feel msg rcvd hg suite lands row hl ldn,0,0,0,146
1,tbs persolvo chase us since sept definitely paying thanks information ignore kath manchester,0,0,0,138
1,specialist placing people bpos hv al major client hiring collection cce tse top bpos good sal inc dayshift av tanvi,0,0,1,157
1,like tell deepest darkest fantasies call min arrest texts call nat rate,0,0,1,128
1,mths half price orange line rental latest camera phones free experience phone mths bid mobilesdirect free update stoptxt,0,0,1,161
1,money possess advance wining number wot suffice next,0,0,0,63
1,would like see xxx pics nearly ostracise uk,0,0,0,72
1,summers finally fancy chat flirt sexy singles yr area get matched reply summer free join optout txt stop help,0,0,0,159
1,pls stop bootydelious tempt constitute friend reply yes see stop send stop frnd,0,0,0,157
1,know experience send chat let find msg rcvd hg suite lands row hl ldn,0,0,0,146
1,free top polyphonic tones call national rate convey toppoly tune sent every week text subpoly per pole unsub,0,0,1,160
1,recpt experience ordered ringtone order processed,0,0,0,78
1,cashbin co uk get lots cash weekend dear welcome weekend possess got biggest best ever cash give away,0,0,0,158
1,sms ac blind date rodds exist aberdeen united kingdom check sms ac icmb cktz blind date broadcast hide,1,0,0,153
1,free game get rayman golf free games arcade st get ur games settings reply post save activ press key arcade termsapply,0,0,0,153
1,lyricalladie bid embody friend reply yes see stop place stop frnd,0,0,0,137
1,sms auction advance nokia get succeed free auction bring part send nokia hg suite lands row jhl,0,0,0,171
1,wamma get laid want real doggin locations sent direct mobile connect uks largest dogging network txt dogs nyt ec lp msg,0,0,0,158
1,pl battle royale gilchrist vs warne today pm click ipl mobile cease mix alerts click,1,0,0,157
1,wan gain meet greet westlife currently tour unbreakable untamed unkempt text,0,0,0,143
1,registered subscriber yr reap gift voucher entered receipt correct ans next olympics txt ans,0,0,0,145
1,nokia get win free auction convey part send nokia,0,0,0,119
1,tone club subs expired sub reply monoc monos polyc polys weekly per week txt break stop msg free stream,0,0,1,159
1,freemsg hi baby wow convey new cam moby wanna pic figure chat im utxt rply chat hlp msg rcv,0,0,1,141
1,next amazing xxx picsfree video institutionalize enjoy one vid enough day text back keyword picsfree get next video,0,0,0,165
1,freemsg txt call take reward hours talk time employ phone subscribe gbp mnth inc hrs stop txtstop,0,0,0,146
1,get lions england tone reply lionm mono lionp poly operate original best,0,0,0,120
1,behave hear new divorce barbie comes ken stuff,0,0,0,81
1,advance nokia exist get win free auction bring part institutionalize nokia,0,0,0,137
1,ever notice driving anyone exit slower exist idiot everyone driving faster maniac,0,0,0,137
1,sms ac sptv new jersey devils detroit red wings bring ice hockey correct incorrect end reply end sptv,0,0,0,121
1,rock yr chik experience filthy films xxx pics yr phone rply filth saristar ltd yt per days stop cancel,0,0,1,159
1,boltblue tones reply poly mono eg poly cha cha slide yeah slow jamz toxic come blockade tones txt,0,0,0,150
1,december exist entitled update latest colour camera mobile free call mobile update co free,0,0,1,134
1,ur hmv quiz cash balance exist currently maximize ur cash send hmv msg,0,0,0,107
1,thanks ringtone order reference number mobile institutionalize tone arrive please call customer services colour red text colour txtstar,0,0,1,206
1,free game get rayman golf free games arcade st get ur games settings reply post deliver activ press key arcade termsapply,0,0,0,156
1,flower constellate compare violet tulip lily txt chance win cash,0,0,0,126
1,call employ ur mins calls cast min mob vary service cater aom gbp month aom box er stop ages,0,0,1,152
1,reply win weekly professional sport tiger woods play send stop finish service,0,0,0,109
1,sparkling shopping breaks per person call chitchat,0,0,0,111
1,embody premium phone services call,0,0,1,62
1,pledge best mobile content service uk per days send arrest helpline,0,0,1,129
1,recognize years thousands old ladies running around tattoos,0,0,0,104
1,freemsg figure flirt reply date conjoin uks fastest growing mobile dating service msgs rcvd optout txt stop reply date,0,0,0,160
1,married local women look discreet action real matches instantly phone text match msg cost stop txt stop bcmsfwc xx,0,0,0,152
1,ur cash balance embody currently pounds maximise ur cash send go msg cc po box tcr,0,0,1,141
1,meet top us universities delhi india habitat centre lodhi road nov th pm student admission entry free details touch,0,0,1,152
1,free st week nokia tone ur mob every week txt nokia get txting assure ur mates pobox wq norm tone,0,0,0,167
1,romca everyone around embody responding well presence since exist warm outgoing embody bringing real breath sunshine,0,0,0,156
1,want new video phone anytime network mins half price line rental free text months reply call free delivery,0,0,1,144
1,weekly cool mob tones ready download weeks new tones include crazy frog axel akon lonely black eyed dont info,0,0,0,160
1,wan advance meet greet westlife equal currently tour unbreakable untamed unkempt text,0,0,0,148
1,filthy stories girls waiting,0,0,0,41
1,outbid simonwatson shinco dvd plyr bid visit sms ac smsrewards end bid notifications reply stop,0,0,0,132
1,free text messages valid december,0,0,0,74
1,free message thanks using auction subscription service msgrcvd skip auction txt unsubscribe txt stop customercare,0,0,1,159
1,free msg experience gnarls barkleys crazy ringtone totally free reply go message right,0,0,0,107
1,forwarded free entry weekly comp ship word enter,0,0,0,121
1,send logo ur lover names unite heart txt enjoy name name mobno eg fuck adam eve,0,0,1,116
1,moneycontrol com blackberry bring stock quotes track portfolio watch live tv get free app,1,0,0,153
1,tone club subs expired sub reply monoc monos polyc polys weekly per week txt stop stop msg free stream,0,0,1,158
1,ingest important customer service announcement premier,0,0,0,67
1,themob insure newest selection content games tones gossip babes sport observe mobile fit funky text wap,0,0,0,142
1,recognize years ingest thousands old ladies range around tattoos,0,0,0,104
1,advance nokia embody get win free auction bring part institutionalize nokia,0,0,0,138
1,pportunity possess flat noida xprsway bhk lac al insv bhk lac al insv km frm fng metro statn valid dayz sms,0,0,0,153
1,know fuck send chat let ascertain msg rcvd hg suite lands row hl ldn,0,0,0,145
1,married local women looking discreet action real matches instantly phone text match msg cost stop txt stop bcmsfwc xx,0,0,0,155
1,ur cash balance exist currently pounds maximize ur cash send survive msg cc po box tcr,0,0,1,145
1,current leading bid pause auction institutionalize customer care,0,0,1,102
1,life experience never embody much fun great arrive ready truly special forget enjoy one gbp sms,0,0,0,148
1,welcome uk mobile date msg free giving free calling future mgs bill daily invalidate institutionalize go stop,0,0,1,163
1,freemsg hi baby wow got new cam moby wanna pic picture chat im utxt rply chat hlp msg rcv,0,0,1,139
1,bored speed dating try speedchat txt speedchat like em txt swap get new chatter chat pobox wq msg rcd,0,0,0,156
1,freemsg feelin kinda lnly trust like restrain company jst bring cam moby wanna pic txt reply date msg rcv hlp stop,0,0,1,167
1,dear subscriber ur draw gift voucher enrol receipt correct ans represent elvis presleys birthday txt answer,0,0,0,145
1,free entry wkly comp advance fa cup final tkts st may text fa meet entry question std txt rate hold,0,0,0,155
1,fantasy football back tv become sky gamestar sky active dally dream team grade starts saturday register sky opt,0,0,0,164
1,hottest pics straight phone ascertain bring wanting xx text pics txt costs textoperator ga xxx,0,0,0,151
1,free tones trust enjoyed new content text stop unsubscribe help offer tones co uk,0,0,0,127
1,welcome select service added benefits call specially trained advisors free mobile dialling,0,0,0,140
1,tried contact reply offer video phone anytime network mins half price line rental camcorder reply call,0,0,1,155
1,free entry wkly comp advance fa cup final tkts st may text fa find entry question call,0,0,1,128
1,fantasy football back tv go sky gamestar sky active work dream team seduce starts saturday register sky opt,0,0,0,160
1,succeed year supply cds store ur choice worth introduce weekly draw txt music ts cs,0,0,0,153
1,dont forget place many free requests stchoice co uk wish information call,0,0,1,120
1,xxxmobilemovieclub employ credit dawn wap link next txt message click xxxmobilemovieclub com qjkgighjjgcbl,1,0,0,151
1,hottest pics straight phone see getting wanting xx text pics txt costs textoperator ga xxx,0,0,0,147
1,free st week nokia tone ur mobile every week txt nokia get txting enjoin ur mates pobox wq norm tone,0,0,0,164
1,nterested preserve nokia secure theft secure mobile security download free trial,1,0,0,158
1,succeed music gift vouchers every week commence txt word draw tscs skillgame winaweek age ppermesssubscription,0,0,0,163
1,freemsg claim ur sms messages text ok use web mobile ur mates etc join txt com wk box la wu slay txtx stop,0,0,0,159
1,pls stop bootydelious bid friend reply yes see stop institutionalize stop frnd,0,0,0,159
1,welcome select service added benefits call specially discipline advisors rid mobile dialling,0,0,0,142
1,hey really want confab text hot text charged pm unsubscribe text stop,0,0,0,101
1,advance music gift vouchers every week starting txt word draw tscs ppermesssubscription,0,0,0,135
1,equal pledge best mobile content service uk per days helpline,0,0,1,99
1,rental helpline sq ft noida gr noida office industrial use goldenberg estates pvt ltd,0,1,1,154
1,thanks vote peach along stars karaoke mobile free link reply sing,0,0,0,122
1,bored speed dating sample speedchat txt speedchat like em txt swap bring new chatter chat pobox wq msg rcd,0,0,0,161
1,overcome programming challenges multicore learn techniques scale reliability attend intel session pm microsoft community techdays,0,1,0,156
1,themob insure newest selection content games tones gossip babes sport restrain mobile fit funky text wap,0,0,0,143
1,life experience never much fun great came made truly special forget enjoy one gbp sms,0,0,0,143
1,great news call freefone arrogate guaranteed cash gift speak live operator,0,0,1,121
1,bore speed dating prove speedchat txt speedchat like em txt swap convey new chatter chat pobox wq msg rcd,0,0,0,160
1,ur cash balance currently pounds maximize ur cash send go msg cc hg suite lands row hl,0,0,1,145
1,sunshine hols claim ur med holiday send stamped self address envelope toast us uk po box bray wicklow eire quiz starts saturday,0,0,0,149
1,cashbin co uk get lots cash weekend dear welcome weekend got biggest best ever cash give away,0,0,0,155
1,next amazing xxx picsfree video place enjoy one vid embody enough day text back keyword picsfree become next video,0,0,0,161
1,latest news police station toilet stolen cops experience nothing become,0,0,0,80
1,natalja receive exist friend reply yes see stop send stop frnd,0,0,0,138
1,reply win weekly professional sport tiger woods play institutionalize stop end service,0,0,0,118
1,free msg single feel partner area real people embody wait visit send chat cncl send stopcs per msg,0,0,1,152
1,rediscover deeper meaning life means reach true peace understand essence true sikh sms join gurubani,0,0,1,150
1,warner village colin farrell swat wkend warner village bring free med popcorn show kiosk reply sony mre film offers,0,1,0,183
1,price revise soon urbtech xaviers fully loaded tallest tower noida units exit details call,0,0,1,121
1,welcome uk mobile date msg embody free reach free calling future mgs bill daily cancel send go stop,0,0,1,150
1,freemsg claim ur sms messages text ok use web mobile ur mates etc join txt com wk box la wu murder txtx stop,0,0,0,161
1,sms ac sptv new jersey devils detroit red wings play ice hockey correct incorrect end reply end sptv,0,0,0,120
1,free entry weekly comp chance advance ipod txt pod get entry std txt rate use details,0,0,1,145
1,free entry weekly comp institutionalize word win,0,0,0,111
1,moneycontrol com blackberry get stock quotes track portfolio watch live tv get free app,1,0,0,151
1,ree entry weekly comp chance win ipod txt pod bring entry std txt rate employ details,0,0,1,145
1,forwarded hi mailbox message sms alert messages experience matches please call back retrieve messages matches,0,0,1,187
1,freemsg today day exist ready horny exist town fuck sex fun games netcollex ltd per msg,0,0,0,137
1,mobile office airtel dwell mms settings ingest successfully delivered phone access airtel live long weightlift key nokia phones launch internet browser select airtel live goto yield activation rental browsing charges airtel live pay download content send mms,1,0,0,382
1,ship logo ur lover names joined heart txt enjoy name name mobno eg love adam eve yahoo pobox wq txtno ads,0,0,1,161
1,experience someone fuck fancies call find pobox ls hb,0,0,1,107
1,free ringtone waiting collected simply text password mix verify bring usher britney,0,0,0,122
1,sms ac sun posts hello look cool require say hi hi stop transmit stop,0,0,0,98
1,experience important customer service announcement premier,0,0,0,71
1,december exist gentle update latest colour camera mobile free call mobile update co unloosen,0,0,1,136
1,cashbin co uk get lots cash weekend dear welcome weekend bring biggest best ever cash give away,0,0,0,157
1,life ingest never much fun great arrive ready truly special block enjoy one gbp sms,0,0,0,141
1,lookatme thanks purchase video clip lookatme lodge think better institutionalize video mmsto,0,0,0,166
1,behave need anytime network mins text new video phone five pounds per week call reply delivery tomorrow,0,0,1,153
1,please call amanda regard renewing upgrading current mobile handset free charge offer ends today tel subject,0,0,0,160
1,freemsg feelin kinda lnly hope like restrain company jst bring cam moby wanna pic txt reply date msg rcv hlp stop,0,0,1,166
1,behave ever notice driving anyone going slower idiot everyone driving faster embody maniac,0,0,0,143
1,hello need posh birds chaps user trial prods champneys frame need address dob asap ta,0,0,0,136
1,free entry weekly comp chance advance ipod txt pod bring entry std txt rate apply details,0,0,1,149
1,perform ever find driving anyone going slower embody idiot everyone driving faster maniac,0,0,0,142
1,nokia tone ur mob every week txt nok st tone free bring txtin recount ur friends tone reply hl info,0,0,0,148
1,hack chat bring backdoor entry chat rooms fraction cost reply neo call pledge pm dps bcm box ldn wc xx,0,0,1,160
1,natalja embody tempt exist friend answer yes see stop send stop frnd,0,0,0,141
1,free tarot texts feel love life try free text chance free msgs,0,0,0,130
1,people dogging area call join like minded guys set evening minapn ls bb,0,0,1,155
1,ship logo ur lover names joined heart txt fuck name name mobno eg love adam eve,0,0,1,116
1,freemsg hey buffy love satisfy men home alone experience randy reply pix qlynnbv help msg send stop stop txts,0,0,0,157
1,jamster convey free wallpaper text heart apply involve help bid,0,0,1,114
1,hot live fantasies call per min ntt ltd po box croydon cr wb constitute national rate call,0,0,1,130
1,rt king pro video club need help call must club credits redeemable enjoy,0,1,1,153
1,freemsg feelin kinda lnly desire like preserve company jst got cam moby wanna pic txt reply date msg rcv hlp stop,0,0,1,166
1,ree entry weekly comp chance acquire ipod txt pod bring entry std txt rate use details,0,0,1,146
